0.010719228,0.009990139,0.005985835,0.009134401,0.006136511,5,0.265779479,4.6
0.011958179,0.010721217,0.007540616,0.007375227,0.00758933,5,0.258259441,4.6
0.008563277,0.010885293,0.008146458,0.007779028,0.007196725,5,0.259520167,3.8
0.008478799,0.011512691,0.009280779,0.006319415,0.008748362,5,0.254459615,3.8
0.008679116,0.010719228,0.009990139,0.005985835,0.009134401,5,0.250313399,3.8
0.008296479,0.011958179,0.010721217,0.007540616,0.007375227,5,0.243874713,3.8
0.01212317,0.008563277,0.010885293,0.008146458,0.007779028,5,0.238672071,3.8
0.010467807,0.008478799,0.011512691,0.009280779,0.006319415,5,0.236709367,3
0.011345666,0.008679116,0.010719228,0.009990139,0.005985835,5,0.231444625,3.1
0.010719525,0.008296479,0.011958179,0.010721217,0.007540616,5,0.226468704,3.1
0.011058523,0.01212317,0.008563277,0.010885293,0.008146458,5,0.221118986,3.4
0.012758095,0.010467807,0.008478799,0.011512691,0.009280779,5,0.216741043,3.4
0.011092812,0.011345666,0.008679116,0.010719228,0.009990139,5,0.214372297,3.4
0.010259206,0.010719525,0.008296479,0.011958179,0.010721217,5,0.210974797,3.4
0.01084216,0.011058523,0.01212317,0.008563277,0.010885293,5,0.205163242,3.4
0.01014731,0.012758095,0.010467807,0.008478799,0.011512691,5,0.202068785,2.9
0.01231867,0.011092812,0.011345666,0.008679116,0.010719228,5,0.19688501,3.5
0.011029969,0.010259206,0.010719525,0.008296479,0.011958179,5,0.195497258,3.5
0.010376718,0.01084216,0.011058523,0.01212317,0.008563277,5,0.19097187,3.5
0.009239478,0.01014731,0.012758095,0.010467807,0.008478799,5,0.189574882,3.5
0.004679253,0.01231867,0.011092812,0.011345666,0.008679116,5,0.190622821,3.5
0.002336899,0.011029969,0.010259206,0.010719525,0.008296479,5,0.192366735,3.1
-0.002357477,0.010376718,0.01084216,0.011058523,0.01212317,5,0.194107284,3.1
-0.003160697,0.009239478,0.01014731,0.012758095,0.010467807,5,0.193759447,3.1
-0.002881396,0.004679253,0.01231867,0.011092812,0.011345666,5,0.194454984,3.1
-0.001044303,0.002336899,0.011029969,0.010259206,0.010719525,5,0.193759447,3.9
0.001303953,-0.002357477,0.010376718,0.01084216,0.011058523,5,0.192366735,3.9
0.001044303,-0.003160697,0.009239478,0.01014731,0.012758095,5,0.192366735,3.9
0.00077895,-0.002881396,0.004679253,0.01231867,0.011092812,5,0.193411472,3.9
0.001306815,-0.001044303,0.002336899,0.011029969,0.010259206,5,0.19201822,3.9
0.002116393,0.001303953,-0.002357477,0.010376718,0.01084216,5,0.189574882,3.4
0.004270664,0.001044303,-0.003160697,0.009239478,0.01014731,5,0.186774672,3.5
0.003703837,0.00077895,-0.002881396,0.004679253,0.01231867,5,0.188525769,3.5
0.00265724,0.001306815,-0.001044303,0.002336899,0.011029969,5,0.188525769,3.5
0.000803358,0.002116393,0.001303953,-0.002357477,0.010376718,5,0.188525769,3.5
-0.003481391,0.004270664,0.001044303,-0.003160697,0.009239478,5,0.191320787,3.5
-0.003443048,0.003703837,0.00077895,-0.002881396,0.004679253,5,0.193063362,3.3
-0.004741304,0.00265724,0.001306815,-0.001044303,0.002336899,5,0.194802547,3.3
-0.004741304,0.000803358,0.002116393,0.001303953,-0.002357477,5,0.194802547,3.3
-0.001312569,-0.003481391,0.004270664,0.001044303,-0.003160697,5,0.193063362,3.5
-0.000780656,-0.003443048,0.003703837,0.00077895,-0.002881396,5,0.194107284,4
-5.55E-17,-0.004741304,0.00265724,0.001306815,-0.001044303,5,0.194802547,4
-0.00077218,-0.004741304,0.000803358,0.002116393,0.001303953,5,0.195844406,4
-0.002070435,-0.001312569,-0.003481391,0.004270664,0.001044303,5,0.195844406,4
-0.003827732,-0.000780656,-0.003443048,0.003703837,0.00077895,5,0.199308137,4
-0.007016349,-5.55E-17,-0.004741304,0.00265724,0.001306815,5,0.20447663,3.3
-0.006487072,-0.00077218,-0.004741304,0.000803358,0.002116393,5,0.204820011,3.3
-0.007212707,-0.002070435,-0.001312569,-0.003481391,0.004270664,5,0.205849251,3.3
-0.005155967,-0.003827732,-0.000780656,-0.003443048,0.003703837,5,0.206534654,3.5
-0.00144975,-0.007016349,-5.55E-17,-0.004741304,0.00265724,5,0.206534654,3.5
-0.002401073,-0.006487072,-0.00077218,-0.004741304,0.000803358,5,0.20824549,3.5
-0.002149637,-0.007212707,-0.002070435,-0.001312569,-0.003481391,5,0.208928748,3.5
0.003164567,-0.005155967,-0.003827732,-0.000780656,-0.003443048,5,0.202068785,4.7
0.0019371,-0.00144975,-0.007016349,-5.55E-17,-0.004741304,5,0.203789418,4.7
0.002643975,-0.002401073,-0.006487072,-0.00077218,-0.004741304,5,0.20447663,4.7
0.001908777,-0.002149637,-0.007212707,-0.002070435,-0.001312569,5,0.206192028,4.7
-0.001227467,0.003164567,-0.005155967,-0.003827732,-0.000780656,5,0.203789418,4.7
-0.002176949,0.0019371,-0.00144975,-0.007016349,-5.55E-17,5,0.206877127,3.2
-0.00144975,0.002643975,-0.002401073,-0.006487072,-0.00077218,5,0.206534654,3.2
0.000482228,0.001908777,-0.002149637,-0.007212707,-0.002070435,5,0.205506322,3.2
-0.000972641,-0.001227467,0.003164567,-0.005155967,-0.003827732,5,0.205163242,3.2
0.001446697,-0.002176949,0.0019371,-0.00144975,-0.007016349,5,0.204820011,3.2
-0.000239848,-0.00144975,0.002643975,-0.002401073,-0.006487072,5,0.206877127,2.7
0.000484267,0.000482228,0.001908777,-0.002149637,-0.007212707,5,0.204820011,2.7
0.000972641,-0.000972641,-0.001227467,0.003164567,-0.005155967,5,0.203789418,2.8
0.0027005,0.001446697,-0.002176949,0.0019371,-0.00144975,5,0.201034634,3.4
0.004395851,-0.000239848,-0.00144975,0.002643975,-0.002401073,5,0.200689625,3.4
0.003198342,0.000484267,0.000482228,0.001908777,-0.002149637,5,0.20034447,3.4
0.003470204,0.000972641,-0.000972641,-0.001227467,0.003164567,5,0.198962404,3.4
0.001499955,0.0027005,0.001446697,-0.002176949,0.0019371,5,0.198962404,3.4
0,0.004395851,-0.000239848,-0.00144975,0.002643975,5,0.200689625,3.1
0.00175938,0.003198342,0.000484267,0.000482228,0.001908777,5,0.197924346,3.1
0.002286616,0.003470204,0.000972641,-0.000972641,-0.001227467,5,0.195844406,3.1
0.000757267,0.001499955,0.0027005,0.001446697,-0.002176949,5,0.197924346,2.9
0.002008568,0,0.004395851,-0.000239848,-0.00144975,5,0.197924346,3.1
-0.000252967,0.00175938,0.003198342,0.000484267,0.000482228,5,0.198270508,3.1
-0.00076716,0.002286616,0.003470204,0.000972641,-0.000972641,5,0.19688501,3.3
0.002301529,0.000757267,0.001499955,0.0027005,0.001446697,5,0.194802547,3.3
0.003599785,0.002008568,0,0.004395851,-0.000239848,5,0.193063362,3.3
0.002296542,-0.000252967,0.00175938,0.003198342,0.000484267,5,0.195149972,3.3
0.004414417,-0.00076716,0.002286616,0.003470204,0.000972641,5,0.19097187,3.3
0.000777249,0.002301529,0.000757267,0.001499955,0.0027005,5,0.193759447,3.2
0,0.003599785,0.002008568,0,0.004395851,5,0.193063362,3.2
0.0039293,0.002296542,-0.000252967,0.00175938,0.003198342,5,0.189924326,3.2
0,0.004414417,-0.00076716,0.002286616,0.003470204,5,0.19097187,3.2
0.002628087,0.000777249,0.002301529,0.000757267,0.001499955,5,0.190273639,3
0.003712027,0,0.003599785,0.002008568,0,5,0.188175805,3
0.001878696,0.0039293,0.002296542,-0.000252967,0.00175938,5,0.187475494,3.2
0.002404785,0,0.004414417,-0.00076716,0.002286616,5,0.187825713,3.2
0.00053261,0.002628087,0.000777249,0.002301529,0.000757267,5,0.189574882,3.2
0.000269579,0.003712027,0,0.003599785,0.002008568,5,0.187825713,3.2
0.00108678,0.001878696,0.0039293,0.002296542,-0.000252967,5,0.186073346,3.2
0.001084352,0.002404785,0,0.004414417,-0.00076716,5,0.186424072,3.2
0.000534977,0.00053261,0.002628087,0.000777249,0.002301529,5,0.188875603,3
0.00135696,0.000269579,0.003712027,0,0.003599785,5,0.186073346,3.2
0.002760075,0.00108678,0.001878696,0.0039293,0.002296542,5,0.182559292,3.2
0.002753862,0.001084352,0.002404785,0,0.004414417,5,0.182911244,3.2
0.005203427,0.000534977,0.00053261,0.002628087,0.000777249,5,0.18220722,3.2
0.004729664,0.00135696,0.000269579,0.003712027,0,5,0.180092312,3.2
0.000279454,0.002760075,0.00108678,0.001878696,0.0039293,5,0.18220722,3
0.00224841,0.002753862,0.001084352,0.002404785,0,5,0.180092312,3
0.001124188,0.005203427,0.000534977,0.00053261,0.002628087,5,0.180797749,3
-0.001410047,0.004729664,0.00135696,0.000269579,0.003712027,5,0.181855029,3
