
2005, 10, 2, -33.701, -70.346, 2.9
2005, 10, 1, -33.935, -70.252, 4.5
2005, 9, 28, -33.061, -70.142, 3.5
2005, 9, 23, -33.894, -70.184, 3.6
2005, 9, 23, -33.175, -70.571, 3.3
2005, 9, 20, -33.052, -70.285, 3.2
2005, 9, 17, -33.853, -70.877, 3.5
2005, 9, 16, -33.361, -70.504, 2.7
2005, 9, 9, -33.22, -70.478, 3
2005, 9, 7, -33.859, -70.726, 3.3
2005, 9, 7, -33.955, -70.357, 2.5
2005, 9, 2, -33.96, -70.994, 3.3
2005, 9, 1, -33.621, -70.894, 2.5
2005, 8, 27, -33.981, -70.082, 2.6
2005, 8, 26, -33.017, -70.996, 3.5
2005, 8, 24, -33.144, -70.258, 3.2
2005, 8, 18, -33.691, -70.227, 2.7
2005, 8, 15, -33.374, -70.204, 2.9
2005, 8, 14, -33.083, -70.357, 3.2
2005, 8, 12, -33.463, -70.702, 4.1
2005, 8, 9, -33.401, -70.818, 2.8
2005, 7, 29, -33.098, -70.254, 2.6
2005, 7, 22, -33.452, -70.678, 2.5
2005, 7, 16, -33.524, -70.198, 2.7
2005, 7, 7, -33.173, -70.486, 3.4
2005, 7, 1, -33.223, -70.429, 3.3
2005, 6, 29, -33.624, -70.532, 3.3
2005, 6, 27, -33.163, -70.138, 3.4
2005, 6, 27, -33.15, -70.123, 2.8
2005, 6, 25, -33.694, -70.871, 3.2
2005, 6, 24, -33.232, -70.999, 2.6
2005, 6, 22, -33.891, -70.657, 2.7
2005, 6, 20, -33.057, -70.337, 3.6
2005, 6, 19, -33.064, -70.293, 2.5
2005, 6, 18, -33.651, -70.622, 2.5
2005, 6, 16, -33.562, -70.074, 2.8
2005, 6, 16, -33.58, -70.331, 2.5
2005, 6, 2, -33.403, -70.366, 2.7
2005, 5, 26, -33.93, -70.352, 3.1
2005, 5, 25, -33.693, -70.401, 2.6
2005, 5, 25, -33.688, -70.374, 2.7
2005, 5, 11, -33.977, -70.191, 2.5
2005, 5, 11, -33.137, -70.264, 2.5
2005, 5, 11, -33.001, -70.107, 2.7
2005, 5, 10, -33.765, -70.279, 2.5
2005, 5, 6, -33.067, -70.139, 2.7
2005, 5, 2, -33.447, -70.776, 2.6
2005, 4, 22, -33.227, -70.27, 3.1
2005, 4, 16, -33.61, -70.59, 2.5
2005, 4, 16, -33.978, -70.29, 2.7
2005, 4, 16, -33.926, -70.265, 2.5
2005, 4, 16, -33.548, -70.45, 2.5
2005, 4, 13, -33.243, -70.624, 3.8
2005, 4, 13, -33.704, -70.358, 3
2005, 4, 13, -33.508, -70.149, 2.9
2005, 4, 12, -33.976, -70.375, 3.9
2005, 4, 12, -33.967, -70.406, 2.9
2005, 3, 25, -33.049, -70.321, 2.5
2005, 3, 20, -33.04, -70.573, 3.6
2005, 3, 20, -33.769, -70.634, 2.7
2005, 3, 19, -33.426, -70.763, 3.6
2005, 3, 14, -33.278, -70.614, 3.1
2005, 3, 10, -33.016, -70.465, 2.8
2005, 3, 10, -33.189, -70.127, 2.5
2005, 3, 7, -33.107, -70.553, 2.6
2005, 3, 7, -33.734, -70.21, 2.9
2005, 3, 7, -33.33, -70.754, 3.4
2005, 3, 4, -33.06, -70.604, 2.7
2005, 3, 2, -33.885, -70.273, 2.8
2005, 3, 1, -33.141, -70.286, 2.5
2005, 2, 27, -33.283, -70.171, 2.7
2005, 2, 23, -33.922, -70.434, 3.3
2005, 2, 23, -33.476, -70.458, 2.9
2005, 2, 15, -33.381, -70.61, 3
2005, 2, 15, -33.518, -70.953, 3.7
2005, 2, 12, -33.875, -70.224, 2.7
2005, 2, 10, -33.488, -70.122, 2.8
2005, 2, 8, -33.551, -70.456, 2.5
2005, 1, 28, -33.98, -70.08, 3.4
2005, 1, 26, -33.154, -70.272, 2.6
